tyre_id,brand,tyre_size,width_mm,aspect_ratio,rim_inch,country,region,risk_class,td_current_mm,wear_rate_mm_10000km,remaining_life_km,cost_per_1000km,latitude,longitude,kmeans_cluster,gmm_cluster,dbscan_cluster,pca_1,pca_2
TYR00817,Bridgestone,225/45 R17,225,45,17,Italy,Southern Europe,low,6.39,0.6037027099543869,79343.68888888886,2.4372550225093272,45.38275,9.21704,3,3,-1,-0.5159502262796202,-1.4822238577735642
TYR00818,Bridgestone,195/65 R15,195,65,15,Poland,Eastern Europe,low,6.74,0.7132667617689017,72062.8,3.0947227259840604,52.19472,20.93645,0,0,-1,-2.4702668563619237,0.7644698982803322
TYR00819,Pirelli,235/45 R18,235,45,18,Germany,Western Europe,low,5.64,0.6675279931093886,60521.80645161288,3.3480488766259375,52.43489,13.49193,2,2,-1,0.7014985768364446,-0.8558748922901331
TYR00820,Hankook,195/65 R15,195,65,15,Czechia,Eastern Europe,low,7.11,0.6562298949174352,83964.47712418299,1.8696959136724314,50.15905,14.50086,0,0,-1,-3.3464073043555684,-0.3505876839213563
TYR00821,Bridgestone,225/45 R17,225,45,17,Germany,Western Europe,low,6.36,0.8670247855998492,54900.391304347824,3.6799706921199236,52.43205,13.20822,2,2,-1,0.6264911607153518,0.059968980056598405
TYR00822,Hankook,205/55 R16,205,55,16,Italy,Southern Europe,low,5.2,0.814154301624784,44217.66233766235,3.346711438861676,45.59849,9.12619,1,1,-1,-0.613974380450981,1.3176589148770528
TYR00823,Hankook,205/55 R16,205,55,16,Spain,Southern Europe,low,6.5,1.0274210343630688,47692.22972972972,3.49033283680018,40.38096,-3.74512,1,1,-1,-0.6878144296609509,1.1198821974192992
TYR00824,Goodyear,205/55 R16,205,55,16,Netherlands,Western Europe,low,6.17,0.6284869261275793,72714.320855615,2.744555562653092,52.36809,4.86227,0,0,-1,-1.5258118522681259,-0.11371707322098694
TYR00825,Yokohama,255/40 R19,255,40,19,Spain,Southern Europe,low,6.27,0.3853564547206166,121186.49999999999,1.6114849875426234,40.5446,-3.5765,3,3,-1,-0.0037584728901012368,-3.9825965201260374
TYR00826,BudgetRoad,205/55 R16,205,55,16,Poland,Eastern Europe,low,6.49,0.8404710920770879,58181.65605095541,2.253008963080329,52.13448,21.07223,0,1,-1,-1.5508320255512733,0.04589172917219509
TYR00827,Pirelli,205/55 R16,205,55,16,France,Western Europe,low,4.7,0.9638976515948126,32161.090909090908,3.4948571111565006,45.70572,4.78799,1,1,-1,-0.29200347691347683,1.8070163732913045
TYR00828,Continental,235/45 R18,235,45,18,Spain,Southern Europe,low,5.38,0.8276493095990685,45671.51758793969,4.289862721348239,40.28861,-3.52032,2,2,-1,1.4344644280282366,0.11931958228380124
TYR00829,Goodyear,205/55 R16,205,55,16,Sweden,Northern Europe,low,4.82,1.0427973329198323,30878.483271375473,4.895324738498787,59.31427,18.05986,1,1,-1,0.3352853297144439,2.4341373149384635
TYR00830,Goodyear,195/65 R15,195,65,15,Spain,Southern Europe,low,5.74,0.3487703149719545,118702.76288659796,1.411544595479422,40.47517,-3.77843,0,0,-1,-4.051792616046618,-1.3011893909252958
TYR00831,Bridgestone,205/55 R16,205,55,16,Germany,Western Europe,low,4.25,0.7817400955460116,33898.734567901236,3.2633999098956425,52.54503,13.32109,1,1,-1,-0.5163593320583263,1.383335110117071
TYR00832,Michelin,205/55 R16,205,55,16,Czechia,Eastern Europe,low,6.03,1.0206147989145844,43405.2103174603,4.144283487794027,50.10201,14.38881,1,1,-1,-0.3237138895697914,1.568757640256915
TYR00833,Hankook,235/45 R18,235,45,18,Portugal,Southern Europe,low,5.3,0.9668568442141021,38268.33333333333,3.8502787335046387,38.65703,-9.15229,4,4,-1,1.571052565971887,0.4235624259482398
TYR00834,Goodyear,255/40 R19,255,40,19,Germany,Western Europe,low,7.51,0.824402308326464,71688.29999999994,3.82190819738099,52.57512,13.32584,2,2,-1,1.7158492266461751,-1.9713808772813792
TYR00835,Continental,255/40 R19,255,40,19,Germany,Western Europe,low,7.36,0.5787874403125451,99518.40000000001,2.7303591658402473,52.484,13.37255,3,3,-1,0.7417749492708374,-3.2542765176532438
TYR00836,Yokohama,255/40 R19,255,40,19,Germany,Western Europe,low,6.19,0.9215522830415852,49807.26633165831,3.6629602447826177,52.6298,13.55226,2,2,-1,2.280735766699954,-0.8543501347583452
TYR00837,Goodyear,195/65 R15,195,65,15,Poland,Eastern Europe,low,5.07,0.7130895143428231,48661.49242424243,3.352571094764638,52.26273,21.0344,1,0,-1,-1.9295007365793635,1.7589258027744912
TYR00838,Pirelli,205/55 R16,205,55,16,France,Western Europe,medium,3.12,1.0086760245468012,15069.258741258742,4.692860863945711,45.80525,4.81842,1,1,-1,0.6364916077002457,3.1071381894031562
TYR00839,Pirelli,205/55 R16,205,55,16,Sweden,Northern Europe,low,5.03,0.8628551385478779,39751.74796747968,4.4238539004870665,59.39797,17.95903,1,1,-1,-0.22616358365841854,1.759060385663578
TYR00840,BudgetRoad,195/65 R15,195,65,15,Spain,Southern Europe,low,5.87,0.7052434853133044,60546.465,1.8881853888284597,40.3334,-3.69583,0,0,-1,-2.7417451389521874,0.7589274001908302
TYR00841,BudgetRoad,225/45 R17,225,45,17,Italy,Southern Europe,low,4.35,0.7613334871380784,36120.83333333332,2.241592298576957,45.4626,9.31209,2,2,-1,0.3120015375985225,0.17272941923930685
TYR00842,Goodyear,235/45 R18,235,45,18,Sweden,Northern Europe,low,6.86,0.8556259986598624,61475.45783132533,3.5979567825149337,59.34563,18.02427,2,2,-1,0.9541000997378922,-0.7025452906860452
TYR00843,Michelin,205/55 R16,205,55,16,Portugal,Southern Europe,low,4.68,0.4501100082296234,68427.71641791043,2.3930848770874973,38.74914,-9.26282,0,0,-1,-1.645051300454883,-0.16522932162466028
TYR00844,BudgetRoad,195/65 R15,195,65,15,Sweden,Northern Europe,low,6.49,1.1575505876115575,42244.374045801545,3.1446168624421715,59.3815,18.15383,1,1,-1,-1.5757406424548797,2.341556428580441
TYR00845,Pirelli,235/45 R18,235,45,18,Sweden,Northern Europe,low,6.0,0.9084439234730187,48434.470046082955,4.061864337282101,59.38816,18.09763,2,2,-1,1.3087439975798254,-0.051026308606935356
TYR00846,Michelin,255/40 R19,255,40,19,Norway,Northern Europe,medium,3.18,1.0791921475923736,14640.580952380955,6.738602733348851,59.83379,10.61293,4,4,-1,4.549948324077739,2.1953929596837347
TYR00847,Yokohama,235/45 R18,235,45,18,Netherlands,Western Europe,low,6.01,0.9105304829770391,48433.30434782607,3.40234438147292,52.18711,4.8533,2,2,-1,1.0459380386505093,-0.3012437445601966
TYR00848,Yokohama,195/65 R15,195,65,15,Germany,Western Europe,low,6.68,0.8450815464202506,60112.54205607475,2.5149954553922336,52.38872,13.53602,0,1,-1,-2.381050378793384,0.9651527087270138
TYR00849,Goodyear,205/55 R16,205,55,16,Germany,Western Europe,low,5.59,0.9394274869523962,42472.676767676756,3.8214182486488855,52.38887,13.43375,1,1,-1,-0.2890473607700602,1.5198396763124369
TYR00850,Pirelli,195/65 R15,195,65,15,Portugal,Southern Europe,low,6.72,0.4647983595352017,110155.29411764703,1.8617756512493358,38.63012,-9.047,0,0,-1,-3.7718085199394076,-0.9568234080747443
TYR00851,Continental,235/45 R18,235,45,18,Netherlands,Western Europe,low,7.42,0.9375412650204686,62077.26760563372,4.470334583105254,52.42685,5.00172,2,2,-1,1.2537290320506318,-0.4709619011902353
TYR00852,Pirelli,205/55 R16,205,55,16,Portugal,Southern Europe,low,5.98,0.5585096209020313,78423.00000000001,2.55068666080104,38.77431,-9.04667,0,0,-1,-1.902298034567061,-0.5276642013052153
TYR00853,Hankook,195/65 R15,195,65,15,Netherlands,Western Europe,low,6.89,0.7346767422334171,72004.45714285715,2.4666030354715676,52.3587,4.92084,0,0,-1,-2.7234903312973193,0.5168612681205429
TYR00854,Hankook,195/65 R15,195,65,15,Poland,Eastern Europe,medium,3.88,0.9201190203707943,24779.402985074623,3.132348036490862,52.34374,21.04221,1,1,-1,-1.3135849057652278,2.80832784639695
TYR00855,Bridgestone,255/40 R19,255,40,19,Sweden,Northern Europe,low,4.96,0.9134471398622344,36783.73770491802,4.770556433373611,59.23302,18.06997,4,4,-1,2.951894682644858,-0.11253307141720097
TYR00856,BudgetRoad,255/40 R19,255,40,19,Spain,Southern Europe,low,7.84,0.45145403377110666,138220.05194805205,1.2443644565656666,40.34564,-3.68214,3,3,-1,-0.4098266749811329,-4.7754024530551415
TYR00857,BudgetRoad,195/65 R15,195,65,15,France,Western Europe,low,6.33,1.1470603364024488,41235.84304932734,2.815736472332735,45.70183,4.88629,1,1,-1,-1.669486652948545,2.124187929798624
TYR00858,Bridgestone,235/45 R18,235,45,18,Germany,Western Europe,low,4.46,0.8793556870479947,32523.81308411215,3.7650041104926415,52.54702,13.40046,4,4,-1,1.5983827184751478,0.6023809391066092
TYR00859,Hankook,225/45 R17,225,45,17,Czechia,Eastern Europe,low,4.35,1.019892110586649,26963.63636363635,3.6650574325109875,50.18549,14.35572,4,4,-1,1.2466470683818371,1.3697955354404654
TYR00860,Yokohama,205/55 R16,205,55,16,Czechia,Eastern Europe,low,4.57,1.0397575074016634,28564.35254237289,4.209261557835856,50.05006,14.53186,1,1,-1,0.16972931385878584,2.4017266359871097
TYR00861,Continental,255/40 R19,255,40,19,Italy,Southern Europe,low,7.4,0.4951920308631309,117126.27906976752,2.447036775936412,45.45035,9.23171,3,3,-1,0.4270213489244056,-3.649598459926049
TYR00862,Goodyear,195/65 R15,195,65,15,Czechia,Eastern Europe,low,5.94,0.5770914590464058,75204.71724137935,2.7286757986724446,50.17876,14.50806,0,0,-1,-2.7525211750133103,0.2840684534827468
TYR00863,Pirelli,225/45 R17,225,45,17,France,Western Europe,low,5.75,0.3669043987302635,113108.4831460674,1.7279774110858004,45.78151,4.7543,3,3,-1,-1.3708591865046398,-2.564657549094673
TYR00864,Continental,195/65 R15,195,65,15,Czechia,Eastern Europe,low,5.87,0.9649634091056281,44250.38255033556,4.111648775986012,50.0327,14.40941,1,1,-1,-1.4433808195019795,2.27826702503917
TYR00865,Pirelli,235/45 R18,235,45,18,Netherlands,Western Europe,low,6.28,0.7493782098905001,62451.77586206898,3.733402241674472,52.29467,4.88321,2,2,-1,1.0460857400440549,-0.6426541294810173
TYR00866,BudgetRoad,205/55 R16,205,55,16,Netherlands,Western Europe,low,6.8,0.922382494357767,56375.744680851036,2.417122855735582,52.48526,4.91592,0,1,-1,-1.2710710129940967,0.32640090669765004
TYR00867,Michelin,205/55 R16,205,55,16,Norway,Northern Europe,low,7.93,0.9362200117027509,67612.31249999994,3.5536968298349576,59.90463,10.67904,0,1,-1,-1.0659220888535317,0.3184055338733047
TYR00868,Continental,205/55 R16,205,55,16,Netherlands,Western Europe,low,6.35,0.7177033492822966,66183.33333333333,2.93565756751647,52.35572,4.92268,0,0,-1,-1.412880382688093,0.03108855504279774
TYR00869,Bridgestone,235/45 R18,235,45,18,Poland,Eastern Europe,low,7.62,0.7736532046277242,77812.64220183481,3.3668604019115396,52.20326,21.12635,2,2,-1,0.4026869480347114,-1.4295823641779275
TYR00870,Bridgestone,205/55 R16,205,55,16,Spain,Southern Europe,low,5.49,0.6528733472675605,59582.76618705037,2.7617423527967344,40.40641,-3.73065,0,0,-1,-1.2615888035675498,0.294046694942245
TYR00871,Yokohama,235/45 R18,235,45,18,Czechia,Eastern Europe,low,6.77,0.8053765829815602,64193.57241379306,3.1850089036944476,50.00269,14.38278,2,2,-1,0.6045286534464163,-1.0299975537072008
TYR00872,Yokohama,225/45 R17,225,45,17,Czechia,Eastern Europe,low,5.57,1.6378525932666057,24239.055555555562,5.363273237612004,50.0462,14.30432,4,4,-1,2.503593573835458,2.9388062272716575
TYR00873,Continental,205/55 R16,205,55,16,France,Western Europe,low,6.61,0.6079363324859067,82409.94545454548,2.677009333147843,45.83683,4.80491,0,0,-1,-1.705419736375513,-0.38099085580756387
TYR00874,Hankook,205/55 R16,205,55,16,Norway,Northern Europe,low,5.5,1.0619927473666033,36723.41463414634,4.053439299107594,59.911,10.69025,1,1,-1,-0.17209061414836752,1.8191983427002205
TYR00875,Continental,255/40 R19,255,40,19,Czechia,Eastern Europe,medium,3.94,0.8427538445870252,27766.114803625376,5.024901153353577,49.90216,14.53139,4,4,-1,3.35234418883898,0.6797096189464858
TYR00876,Bridgestone,235/45 R18,235,45,18,Portugal,Southern Europe,low,6.11,0.6156256995746584,73258.80000000002,2.9774446156344783,38.72484,-9.15672,2,3,-1,0.2727118043549685,-1.5971272920790376
TYR00877,Michelin,235/45 R18,235,45,18,Portugal,Southern Europe,high,2.64,0.7203921803072877,14436.58091286307,4.016985475037702,38.68048,-9.23441,4,4,-1,1.8845006907132764,1.1024036042960024
TYR00878,Yokohama,225/45 R17,225,45,17,Spain,Southern Europe,low,5.92,0.8236708144796381,52448.13733905579,2.730251994522505,40.46926,-3.67123,2,2,-1,0.253730519612344,-0.28174181149973004
TYR00879,BudgetRoad,235/45 R18,235,45,18,Germany,Western Europe,low,5.97,0.7794270962617288,56066.82165605093,2.5903485365829613,52.61971,13.40559,2,2,-1,0.5021795769533515,-0.9168275792477328
TYR00880,Pirelli,205/55 R16,205,55,16,Sweden,Northern Europe,low,5.62,0.8292383292383291,48478.222222222226,3.234871350353584,59.27857,18.09959,1,1,-1,-0.7866835507346284,0.8688333068939657
TYR00881,Continental,195/65 R15,195,65,15,Portugal,Southern Europe,low,5.79,0.5943583131545016,70496.19576719576,2.687516240994007,38.64855,-9.21734,0,0,-1,-2.7489687116371084,0.4926772648876783
TYR00882,Continental,205/55 R16,205,55,16,Norway,Northern Europe,medium,3.1,0.9987959179645093,15018.083003952566,4.3723204841748196,59.87512,10.68052,1,1,-1,0.4459720885441267,2.923616260980276
TYR00883,Bridgestone,225/45 R17,225,45,17,Norway,Northern Europe,low,7.1,0.9713090257023317,56624.615384615354,4.120207183291729,59.80858,10.69345,2,2,-1,0.6803453343519034,0.019573972074227657
TYR00884,Continental,195/65 R15,195,65,15,France,Western Europe,low,5.84,0.7262764199356353,58379.9760479042,2.8897445033479636,45.77182,4.73761,0,0,-1,-2.381315836535045,0.9647247697616431
TYR00885,Hankook,225/45 R17,225,45,17,France,Western Europe,low,6.03,0.6009714332757059,73713.98630136986,2.7563059929558436,45.7259,4.92331,3,3,-1,-0.136759024399565,-1.0682040750851152
TYR00886,Pirelli,235/45 R18,235,45,18,Norway,Northern Europe,low,6.78,0.9658999946635357,53628.74033149172,3.9933539264351254,59.82997,10.68775,2,2,-1,1.2444574403201363,-0.3962763301460904
TYR00887,Continental,195/65 R15,195,65,15,Norway,Northern Europe,medium,2.95,0.8443908323281062,15987.857142857143,3.54181650686858,59.90496,10.71255,1,1,-1,-1.1477490744799324,3.0748642620199447
TYR00888,Continental,225/45 R17,225,45,17,Spain,Southern Europe,low,6.220000000000001,0.6375509057716612,72464.80176211456,2.738600378406108,40.32326,-3.9019,3,3,-1,-0.32703063434527496,-1.1356790744806389
TYR00889,Michelin,235/45 R18,235,45,18,Spain,Southern Europe,low,6.97,0.40482342807924254,132650.42553191472,2.3841604426981964,40.45091,-3.62204,3,3,-1,-0.7881167668865355,-3.156383211000536
TYR00890,Yokohama,195/65 R15,195,65,15,Poland,Eastern Europe,low,5.85,0.8066237036404765,52688.756613756595,2.523523570558618,52.2785,20.97905,0,1,-1,-2.4278678801269624,1.1670867281029382
TYR00891,Continental,255/40 R19,255,40,19,France,Western Europe,low,5.88,0.6766947943418532,63248.602409638544,3.6759109308128917,45.7245,4.90643,2,2,-1,1.9287493664177817,-1.394010266853091
TYR00892,Goodyear,205/55 R16,205,55,16,France,Western Europe,low,5.91,0.4591429331913761,93870.55072463768,2.2572241248088516,45.5878,4.81689,0,0,-1,-2.12704962536421,-0.9202115910073891
TYR00893,Pirelli,205/55 R16,205,55,16,Germany,Western Europe,low,5.24,0.5597014925373134,65034.66666666667,2.4066277171984765,52.48581,13.45626,0,0,-1,-1.6796506303327556,-0.12661710277753188
TYR00894,Michelin,205/55 R16,205,55,16,Netherlands,Western Europe,low,6.93,0.5784919653893695,92136.11111111111,2.8473374536464773,52.32455,4.98978,0,0,-1,-1.9547876863412343,-1.0167207422465576
TYR00895,BudgetRoad,195/65 R15,195,65,15,France,Western Europe,low,7.34,0.87467199800075,65624.59999999998,3.177301159124153,45.69597,4.90272,0,1,-1,-2.4144595501009944,0.7671391042333779
TYR00896,Hankook,235/45 R18,235,45,18,Germany,Western Europe,low,6.28,0.9438909281594123,49582.000000000015,3.3781359534126345,52.52635,13.44616,2,2,-1,1.16639772876036,-0.16455873947132577
TYR00897,BudgetRoad,195/65 R15,195,65,15,Netherlands,Western Europe,low,4.06,0.8062895048355037,30510.132963988908,2.1064479353676147,52.31268,4.96957,1,1,-1,-1.939235940627282,2.050194767212517
TYR00898,Michelin,205/55 R16,205,55,16,Norway,Northern Europe,low,5.71,0.7723517622329763,53214.09493670886,3.303795749920372,59.99891,10.76752,1,0,-1,-0.7648899852671396,0.8849945728899672
TYR00899,BudgetRoad,255/40 R19,255,40,19,Poland,Eastern Europe,critical,6.08,0.373173790206832,120051.30364372469,1.0255030531165876,52.10523,20.86783,3,3,-1,0.0442241411708585,-3.929059181758426
TYR00900,Michelin,255/40 R19,255,40,19,France,Western Europe,low,6.04,0.5612722170252572,79106.0,3.2155974595047017,45.84754,4.87679,3,3,-1,1.3582296816032213,-2.3340027524857123
TYR00901,Michelin,235/45 R18,235,45,18,Spain,Southern Europe,low,8.47,0.35887937022458755,191429.22580645245,1.7002784870375758,40.30195,-3.60069,3,3,-1,-1.9589942099436168,-5.207992916300425
TYR00902,Continental,225/45 R17,225,45,17,Germany,Western Europe,low,6.04,0.857481679691063,51779.531914893625,3.8220533271078247,52.54838,13.44591,2,2,-1,0.6876751798429305,0.252205396509756
TYR00903,Michelin,195/65 R15,195,65,15,Netherlands,Western Europe,low,5.41,0.8040513526720269,47385.03314917128,3.872179690403631,52.24044,4.86202,1,1,-1,-1.768162873803808,1.8605803882420024
TYR00904,Yokohama,255/40 R19,255,40,19,France,Western Europe,medium,3.92,1.1288805268109123,20551.333333333336,4.732318481142564,45.64775,4.96548,4,4,-1,3.5069409059129732,1.015034549583963
TYR00905,Continental,225/45 R17,225,45,17,Sweden,Northern Europe,low,6.0,0.9070476802054903,48509.02654867258,4.060740785736772,59.27406,18.28831,2,2,-1,0.8859266224777222,0.4656146328533869
TYR00906,Bridgestone,205/55 R16,205,55,16,France,Western Europe,low,5.95,0.7424924352226203,58586.45547945207,2.845778433981169,45.66705,4.74113,0,0,-1,-1.254504974850195,0.3567994583987758
TYR00907,Yokohama,235/45 R18,235,45,18,Italy,Southern Europe,low,4.74,0.641719118804091,48931.06513409964,2.531609824513392,45.44759,9.21088,2,2,-1,0.7630693024701344,-0.6485902992249909
TYR00908,BudgetRoad,235/45 R18,235,45,18,Sweden,Northern Europe,low,5.83,1.1130136986301367,38004.92307692309,3.772520524286085,59.24759,17.95222,4,4,-1,1.8681666325749429,0.7805287465888596
TYR00909,Hankook,205/55 R16,205,55,16,France,Western Europe,low,7.04,0.537785260007482,101155.6173913044,1.754616217818038,45.84318,4.71503,0,0,-1,-2.5889339251157257,-1.5334405910623774
TYR00910,BudgetRoad,195/65 R15,195,65,15,Poland,Eastern Europe,low,5.26,0.7076148280368473,51723.05405405403,1.8698842173531516,52.39183,21.11089,0,0,-1,-2.7349253791301003,0.8721924105687406
TYR00911,Michelin,195/65 R15,195,65,15,Netherlands,Western Europe,low,7.71,0.5919304179753561,103221.59183673473,2.3471001185530587,52.49173,4.80057,0,0,-1,-3.4659050694301907,-0.709305963291642
TYR00912,Goodyear,225/45 R17,225,45,17,France,Western Europe,low,5.78,0.8941626363738612,46747.64779874214,4.542408179790402,45.66876,4.80631,4,2,-1,1.1095649254515636,0.6473198376517428
TYR00913,Continental,255/40 R19,255,40,19,Czechia,Eastern Europe,low,5.37,0.9864364981504318,38218.37499999999,4.304733102285278,50.15412,14.4206,4,4,-1,2.914364770125972,-0.03468315845699581
TYR00914,Yokohama,235/45 R18,235,45,18,Germany,Western Europe,medium,3.73,1.0315249469068042,20649.040106951874,3.65866258851783,52.56647,13.4692,4,4,-1,2.0339687715005255,1.2510163649023207
TYR00915,Goodyear,205/55 R16,205,55,16,Portugal,Southern Europe,low,5.74,0.5066134837127204,81719.10407239819,2.094427901484462,38.66727,-8.96162,0,0,-1,-2.0938176850011367,-0.8242585518146117
TYR00916,Bridgestone,235/45 R18,235,45,18,Netherlands,Western Europe,low,6.07,0.8272335305324373,54035.5272727273,3.5507512440451956,52.32721,4.90783,2,2,-1,0.943495167919387,-0.5290103494661984
TYR00917,Bridgestone,195/65 R15,195,65,15,Portugal,Southern Europe,low,6.63,0.625358577165806,80433.85321100918,2.4223448415510784,38.68543,-9.10248,0,0,-1,-2.959157150118296,0.1358817595228988
TYR00918,Hankook,255/40 R19,255,40,19,Italy,Southern Europe,low,6.66,0.612978228704291,82547.79310344826,2.9576199534982037,45.3709,9.12987,3,3,-1,1.2193487660337543,-2.442333273444603
