tyre_id,brand,model,tyre_size,width_mm,aspect_ratio,rim_inch,season_type,tyre_segment,vehicle_type,vehicle_weight_kg,drive_type,wheel_position,country,region,city,latitude,longitude,climate_zone,road_type,measurement_date,season_of_year,mileage_km,td_initial_mm,td_current_mm,td_inner_mm,td_center_mm,td_outer_mm,wear_mm,wear_rate_mm_10000km,predicted_life_km,remaining_life_km,fuel_efficiency_class,wet_grip_class,noise_db,rolling_resistance,price_eur,cost_per_1000km,risk_class,cluster_id,risk_binary
TYR00592,BudgetRoad,BUD-Eco-506,195/65 R15,195,65,15,summer,budget,city,1256.0,rwd,rear_left,Portugal,Southern Europe,Lisbon,38.82948,-9.16505,mediterranean,urban,2023-07-26,summer,13991.0,7.66,6.73,6.42,6.84,6.66,0.9299999999999997,0.6647130298048745,91167.1612903226,77176.1612903226,D,C,71.2,4.39,158.56,1.7392227393706416,low,0,0
TYR00593,Pirelli,PIR-Tour-437,195/65 R15,195,65,15,all-season,premium,fleet,1944.0,fwd,rear_left,Italy,Southern Europe,Milan,45.50231,9.07338,mediterranean,mountain,2020-01-05,winter,29686.0,7.64,4.74,4.52,4.87,4.59,2.8999999999999995,0.9768914639897592,61828.77241379311,32142.77241379311,B,A,74.9,5.96,253.98,4.107796258677468,low,0,0
TYR00594,Yokohama,YOK-Tour-983,205/55 R16,205,55,16,winter,mid-range,family,2031.0,fwd,front_left,Czechia,Eastern Europe,Prague,50.08063,14.30369,continental,highway,2021-05-26,spring,55377.0,7.99,2.84,2.55,2.85,2.79,5.15,0.9299889845964933,68710.49126213591,13333.491262135916,E,B,72.4,3.64,231.78,3.3732839882593932,medium,1,0
TYR00595,Michelin,MIC-Tour-903,235/45 R18,235,45,18,all-season,premium,suv,1761.0,awd,front_left,Czechia,Eastern Europe,Prague,50.01232,14.40166,continental,mixed,2025-02-13,winter,47854.0,8.21,4.43,4.17,4.33,4.28,3.780000000000001,0.7899026204705983,83681.20105820104,35827.20105820104,B,C,73.2,6.24,291.15,3.479276065809602,low,0,0
TYR00596,Hankook,HAN-Eco-807,235/45 R18,235,45,18,all-season,mid-range,suv,1696.0,rwd,front_left,Italy,Southern Europe,Milan,45.42104,9.24519,mediterranean,rural,2019-05-23,spring,35822.0,7.81,5.31,5.07,5.3,5.25,2.5,0.6978951482329294,88981.848,53159.848,D,C,74.4,4.5,265.52,2.983979384199798,low,0,0
TYR00597,Bridgestone,BRI-Drive-108,255/40 R19,255,40,19,winter,mid-range,suv,1586.0,awd,rear_left,France,Western Europe,Lyon,45.68257,4.91525,temperate,urban,2024-12-30,winter,18833.0,7.56,6.47,6.21,6.48,6.35,1.0899999999999999,0.5787713056868262,102976.77064220182,84143.77064220182,D,D,72.0,4.21,308.7,2.997763457475223,low,0,0
TYR00598,Bridgestone,BRI-Drive-908,225/45 R17,225,45,17,summer,mid-range,family,1409.0,rwd,front_right,Sweden,Northern Europe,Stockholm,59.39262,18.16101,cold,highway,2023-12-03,winter,24998.0,8.81,6.52,6.33,6.53,6.43,2.290000000000001,0.9160732858628694,78705.49344978164,53707.493449781636,C,D,73.6,5.08,267.58,3.3997626883659713,low,0,0
TYR00599,Bridgestone,BRI-Grip-815,195/65 R15,195,65,15,winter,mid-range,ev,1876.0,awd,rear_right,Portugal,Southern Europe,Lisbon,38.61733,-9.2351,mediterranean,mixed,2023-09-27,autumn,24317.0,7.58,6.51,5.75,6.7,6.23,1.0700000000000003,0.44002138421680315,135902.4859813084,111585.48598130839,D,D,71.4,4.57,246.6,1.8145363436097601,low,0,0
TYR00600,Continental,CON-Grip-745,225/45 R17,225,45,17,winter,premium,fleet,1586.0,awd,rear_left,Germany,Western Europe,Berlin,52.57452,13.49212,continental,mountain,2019-04-23,spring,26294.0,8.46,6.56,6.3,6.41,6.55,1.9000000000000012,0.7225983114018412,94935.17894736837,68641.17894736837,D,C,72.7,5.25,282.37,2.9743452651681905,low,0,0
TYR00601,Goodyear,GOO-Sport-830,195/65 R15,195,65,15,winter,premium,family,1513.0,awd,rear_left,Norway,Northern Europe,Oslo,59.92702,10.82677,cold,mixed,2025-06-16,summer,12395.0,8.84,7.65,7.33,7.68,7.55,1.1899999999999995,0.960064542154094,75411.5966386555,63016.5966386555,A,A,73.2,8.17,261.78,3.4713493901256727,low,0,0
TYR00602,Yokohama,YOK-Tour-303,225/45 R17,225,45,17,winter,mid-range,ev,1931.0,awd,front_right,Italy,Southern Europe,Milan,45.46997,9.19514,mediterranean,mixed,2020-12-11,winter,32700.0,8.84,6.24,5.72,6.38,6.18,2.5999999999999996,0.7951070336391436,91056.92307692309,58356.9230769231,C,D,71.1,5.84,245.88,2.7002889147954785,low,0,0
TYR00603,Yokohama,YOK-Grip-191,225/45 R17,225,45,17,summer,mid-range,ev,1757.0,rwd,front_right,Spain,Southern Europe,Madrid,40.43599,-3.74833,mediterranean,urban,2019-04-05,spring,42889.0,8.79,6.22,5.99,6.12,6.18,2.5699999999999994,0.5992212455408145,119989.07003891052,77100.07003891052,E,C,73.5,3.16,240.49,2.0042658879013975,low,0,0
TYR00604,Pirelli,PIR-Tour-274,225/45 R17,225,45,17,all-season,premium,family,1867.0,fwd,rear_right,Norway,Northern Europe,Oslo,60.02109,10.7052,cold,rural,2023-10-23,autumn,14612.0,7.34,5.96,5.43,6.01,5.87,1.38,0.9444292362441828,60777.44927536231,46165.44927536231,C,A,72.3,5.98,275.18,4.527666153827078,low,0,0
TYR00605,Continental,CON-Tour-394,195/65 R15,195,65,15,all-season,premium,fleet,1188.0,rwd,rear_right,Czechia,Eastern Europe,Prague,49.98521,14.31924,continental,mountain,2020-04-30,spring,22991.0,7.27,5.31,5.08,5.27,5.27,1.96,0.8525075029359315,66509.67857142857,43518.678571428565,A,A,72.5,7.13,287.34,4.320273472550451,low,0,0
TYR00606,Yokohama,YOK-Grip-129,205/55 R16,205,55,16,winter,mid-range,family,1534.0,awd,front_right,Norway,Northern Europe,Oslo,59.85924,10.84735,cold,mixed,2021-02-14,winter,24910.0,7.38,4.99,4.86,5.01,4.81,2.3899999999999997,0.9594540345242873,60242.59414225942,35332.59414225942,B,B,73.5,6.59,219.41,3.642107434515119,low,0,0
TYR00607,Bridgestone,BRI-Tour-809,205/55 R16,205,55,16,all-season,mid-range,ev,1289.0,fwd,rear_left,Germany,Western Europe,Berlin,52.4823,13.52949,continental,rural,2024-02-20,winter,8658.0,7.61,6.86,6.49,6.83,6.77,0.75,0.8662508662508662,69379.44,60721.439999999995,A,B,71.9,7.69,288.44,4.15742761832612,low,0,0
TYR00608,Pirelli,PIR-Grip-582,235/45 R18,235,45,18,all-season,premium,ev,1924.0,awd,rear_left,Sweden,Northern Europe,Stockholm,59.3303,18.00667,cold,urban,2020-01-26,winter,9671.0,7.39,6.54,6.49,6.72,6.54,0.8499999999999996,0.8789163478440696,65876.57647058825,56205.57647058825,C,A,72.9,5.23,329.75,5.005572810044594,low,0,0
TYR00609,Michelin,MIC-Sport-142,195/65 R15,195,65,15,winter,premium,fleet,1785.0,awd,rear_right,Netherlands,Western Europe,Amsterdam,52.35745,5.00176,oceanic,mixed,2023-06-05,summer,16741.0,7.22,6.14,5.6,6.17,5.86,1.08,0.6451227525237441,87115.2037037037,70374.2037037037,C,A,71.6,6.01,285.46,3.2768103369293238,low,0,0
TYR00610,Goodyear,GOO-Drive-245,225/45 R17,225,45,17,summer,premium,fleet,1588.0,rwd,rear_left,Czechia,Eastern Europe,Prague,50.08224,14.29802,continental,mountain,2020-06-24,summer,15254.0,7.31,6.01,5.82,6.02,5.94,1.2999999999999998,0.8522354792185655,67000.26153846155,51746.26153846156,A,C,71.6,7.15,288.53,4.306401100156439,low,0,0
TYR00611,Continental,CON-Sport-949,225/45 R17,225,45,17,summer,premium,family,1413.0,rwd,rear_left,Germany,Western Europe,Berlin,52.61394,13.49563,continental,mixed,2023-10-28,autumn,66627.0,7.5,3.15,2.86,3.15,2.84,4.35,0.6528884686388401,90367.6551724138,23740.65517241379,B,D,72.9,6.88,298.25,3.300406538500577,medium,1,0
TYR00612,Hankook,HAN-Drive-154,235/45 R18,235,45,18,summer,mid-range,suv,1850.0,awd,rear_right,Germany,Western Europe,Berlin,52.46462,13.21655,continental,highway,2025-03-26,spring,26721.0,8.3,6.55,6.24,6.62,6.52,1.7500000000000009,0.6549156094457546,102303.2571428571,75582.2571428571,D,C,75.7,4.2,229.59,2.244210071233594,low,0,0
TYR00613,Goodyear,GOO-Drive-141,195/65 R15,195,65,15,summer,premium,family,1755.0,fwd,rear_right,France,Western Europe,Lyon,45.78652,4.75723,temperate,mixed,2020-10-31,autumn,26509.0,7.43,5.36,5.19,5.28,5.2,2.0699999999999994,0.780866875400807,74660.61352657006,48151.613526570065,C,B,73.2,6.34,275.58,3.6911028048534207,low,0,0
TYR00614,Hankook,HAN-Tour-284,255/40 R19,255,40,19,winter,mid-range,ev,2091.0,rwd,front_left,Norway,Northern Europe,Oslo,59.87682,10.71573,cold,highway,2020-05-21,spring,33102.0,8.03,4.92,4.61,4.87,4.88,3.1099999999999994,0.9395202706785087,68439.18327974278,35337.18327974277,B,A,72.0,6.6,280.01,4.091369688844312,low,0,0
TYR00615,Bridgestone,BRI-Grip-886,255/40 R19,255,40,19,all-season,mid-range,fleet,1487.0,fwd,front_left,Italy,Southern Europe,Milan,45.5327,9.15347,mediterranean,rural,2025-05-26,spring,19192.0,7.43,6.06,5.97,6.16,5.89,1.37,0.7138390996248437,81671.06569343063,62479.06569343064,A,D,75.9,7.11,286.94,3.5133617709494462,low,0,0
TYR00616,Continental,CON-Tour-257,225/45 R17,225,45,17,summer,premium,suv,2136.0,awd,front_left,Norway,Northern Europe,Oslo,59.99052,10.77126,cold,mountain,2023-03-11,spring,33917.0,8.03,4.53,4.08,4.44,4.52,3.499999999999999,1.0319308901141018,62310.37428571429,28393.374285714293,C,E,73.8,5.02,297.39,4.772720488507508,low,0,0
TYR00617,Continental,CON-Sport-563,235/45 R18,235,45,18,all-season,premium,ev,2032.0,rwd,rear_left,Portugal,Southern Europe,Lisbon,38.63628,-9.1443,mediterranean,rural,2019-01-24,winter,29430.0,8.15,5.87,5.62,6.01,5.85,2.2800000000000002,0.7747196738022427,84546.71052631579,55116.71052631578,B,A,73.8,5.85,342.75,4.053972033522422,low,0,0
TYR00618,Goodyear,GOO-Drive-361,205/55 R16,205,55,16,summer,premium,suv,1659.0,rwd,front_left,Netherlands,Western Europe,Amsterdam,52.39507,4.99104,oceanic,urban,2025-02-19,winter,15482.0,8.23,7.14,6.98,7.26,7.09,1.0900000000000007,0.7040434052448009,94170.3302752293,78688.3302752293,E,B,73.4,4.59,228.41,2.4254985549315986,low,0,0
TYR00619,Pirelli,PIR-Grip-223,235/45 R18,235,45,18,summer,premium,city,1276.0,fwd,front_right,Italy,Southern Europe,Milan,45.48206,9.28264,mediterranean,mountain,2023-07-07,summer,48517.0,7.92,3.59,3.41,3.56,3.58,4.33,0.8924706803800729,70814.65127020785,22297.65127020785,B,C,73.8,6.26,275.34,3.888178435693818,medium,1,0
TYR00620,BudgetRoad,BUD-Drive-556,235/45 R18,235,45,18,all-season,budget,suv,2032.0,awd,front_right,Germany,Western Europe,Berlin,52.4655,13.42557,continental,mixed,2020-01-29,winter,26060.0,7.49,4.42,4.22,4.52,4.28,3.0700000000000003,1.1780506523407521,49997.85016286645,23937.85016286645,D,B,72.4,4.12,183.51,3.6703578134304142,low,0,0
TYR00621,BudgetRoad,BUD-Drive-195,225/45 R17,225,45,17,all-season,budget,fleet,1479.0,rwd,front_left,Sweden,Northern Europe,Stockholm,59.29586,17.96313,cold,mountain,2023-02-17,winter,31723.0,7.77,3.7,3.47,3.68,3.62,4.069999999999999,1.282980802572266,48091.13267813268,16368.13267813268,C,B,71.7,4.75,167.25,3.4777721107003488,medium,1,0
TYR00622,Hankook,HAN-Tour-579,235/45 R18,235,45,18,all-season,mid-range,family,1783.0,awd,front_right,Portugal,Southern Europe,Lisbon,38.64961,-9.05337,mediterranean,mountain,2024-11-29,autumn,31350.0,7.48,5.11,4.71,5.05,4.89,2.37,0.7559808612440191,77779.74683544305,46429.746835443046,C,B,73.0,4.87,242.92,3.1231780750577736,low,0,0
TYR00623,Continental,CON-Sport-178,235/45 R18,235,45,18,winter,premium,family,1567.0,fwd,rear_left,Sweden,Northern Europe,Stockholm,59.33378,18.04399,cold,highway,2024-11-12,autumn,20812.0,7.38,5.86,5.27,5.96,5.62,1.5199999999999996,0.7303478762252544,79140.36842105264,58328.36842105265,B,C,73.3,5.89,307.06,3.879941503005652,low,0,0
TYR00624,Continental,CON-Sport-116,255/40 R19,255,40,19,winter,premium,ev,2177.0,fwd,rear_right,Portugal,Southern Europe,Lisbon,38.76643,-9.1844,mediterranean,rural,2021-11-03,autumn,17472.0,8.64,7.09,7.0,7.03,7.04,1.5500000000000007,0.8871336996337,79356.69677419352,61884.69677419352,B,C,73.2,6.38,345.24,4.350483500874128,low,0,0
TYR00625,BudgetRoad,BUD-Drive-738,205/55 R16,205,55,16,summer,budget,ev,1835.0,fwd,front_left,Spain,Southern Europe,Madrid,40.42165,-3.67927,mediterranean,mountain,2022-05-04,spring,44250.0,8.73,4.16,3.96,4.17,4.1,4.57,1.032768361581921,69037.74617067834,24787.746170678336,B,C,72.2,6.05,176.22,2.5525166995507167,low,0,0
TYR00626,Hankook,HAN-Eco-113,205/55 R16,205,55,16,summer,mid-range,family,1629.0,fwd,rear_left,Germany,Western Europe,Berlin,52.41702,13.24767,continental,urban,2023-11-12,autumn,34764.0,8.56,6.03,5.62,6.17,5.88,2.5300000000000002,0.7277643539293522,95635.35177865613,60871.35177865612,C,A,74.9,5.35,211.24,2.2088066397131665,low,0,0
TYR00627,BudgetRoad,BUD-Drive-923,235/45 R18,235,45,18,all-season,budget,ev,1931.0,awd,rear_right,Italy,Southern Europe,Milan,45.44019,9.07998,mediterranean,mixed,2025-12-08,winter,11018.0,7.23,6.54,6.4,6.52,6.45,0.6900000000000004,0.6262479578870943,89900.49275362313,78882.49275362313,D,C,73.7,3.68,185.94,2.068286772460503,low,0,0
TYR00628,Continental,CON-Grip-765,205/55 R16,205,55,16,summer,premium,city,1228.0,fwd,front_left,Germany,Western Europe,Berlin,52.50201,13.50289,continental,urban,2021-02-09,winter,13160.0,7.8,6.8,6.54,6.89,6.74,1.0,0.7598784194528876,81591.99999999999,68431.99999999999,D,A,72.7,3.7,286.89,3.516153544465144,low,0,0
TYR00629,Yokohama,YOK-Grip-856,255/40 R19,255,40,19,summer,mid-range,city,1159.0,rwd,rear_right,France,Western Europe,Lyon,45.89951,4.8992,temperate,highway,2024-04-25,spring,37790.0,7.38,5.72,5.4,5.79,5.61,1.6600000000000001,0.43926964805504104,131582.04819277106,93792.04819277106,B,A,75.1,6.45,241.28,1.8336847868982755,low,0,0
TYR00630,BudgetRoad,BUD-Eco-441,235/45 R18,235,45,18,summer,budget,ev,1886.0,awd,front_right,Norway,Northern Europe,Oslo,60.01852,10.77025,cold,highway,2022-04-22,spring,15321.0,7.39,5.54,5.4,5.41,5.24,1.8499999999999996,1.2074929834867172,47950.589189189195,32629.5891891892,C,D,72.5,4.96,179.02,3.7334264922934746,low,0,0
TYR00631,Continental,CON-Sport-794,235/45 R18,235,45,18,winter,premium,ev,2252.0,awd,rear_left,Portugal,Southern Europe,Lisbon,38.67161,-9.1252,mediterranean,urban,2024-06-19,summer,47008.0,8.89,6.6,6.34,6.55,6.42,2.290000000000001,0.4871511232130703,149645.5545851528,102637.5545851528,B,B,73.7,6.71,344.96,2.305180404164344,low,0,0
TYR00632,Pirelli,PIR-Drive-219,195/65 R15,195,65,15,all-season,premium,city,1059.0,rwd,rear_left,Norway,Northern Europe,Oslo,59.97184,10.6237,cold,rural,2019-09-18,autumn,69058.0,7.56,1.1,1.0,1.16,1.05,6.459999999999999,0.9354455674939903,69058.0,0.0,B,C,72.5,6.54,249.68,3.6155115989458135,critical,3,1
TYR00633,Hankook,HAN-Sport-324,235/45 R18,235,45,18,all-season,mid-range,ev,1586.0,fwd,front_right,Norway,Northern Europe,Oslo,59.95688,10.73528,cold,mixed,2021-02-26,winter,44166.0,7.87,3.32,3.3,3.33,3.26,4.550000000000001,1.030204229497804,60861.71868131867,16695.718681318674,B,B,72.9,6.09,263.93,4.336551870675525,medium,1,0
TYR00634,Hankook,HAN-Tour-915,255/40 R19,255,40,19,all-season,mid-range,ev,2239.0,fwd,rear_left,Czechia,Eastern Europe,Prague,49.98374,14.43156,continental,mountain,2023-09-04,autumn,35038.0,7.71,5.03,4.6,5.07,4.86,2.6799999999999997,0.7648838404018494,79881.41044776118,44843.41044776119,D,C,73.3,3.84,273.12,3.4190683222676457,low,0,0
TYR00635,Goodyear,GOO-Drive-203,255/40 R19,255,40,19,summer,premium,suv,1702.0,awd,front_left,Norway,Northern Europe,Oslo,59.80394,10.6768,cold,mountain,2020-06-12,summer,42102.0,8.23,4.62,4.32,4.74,4.48,3.6100000000000003,0.8574414517125077,77323.06371191135,35221.06371191135,A,A,74.1,7.97,311.96,4.034501286217706,low,0,0
TYR00636,BudgetRoad,BUD-Grip-278,225/45 R17,225,45,17,summer,budget,family,1363.0,awd,front_left,Sweden,Northern Europe,Stockholm,59.32014,18.04251,cold,urban,2023-01-09,winter,11962.0,7.91,6.63,6.46,6.59,6.48,1.2800000000000002,1.0700551747199467,58968.921874999985,47006.921874999985,D,B,74.8,4.04,178.59,3.028544431905472,low,0,0
TYR00637,Michelin,MIC-Tour-903,195/65 R15,195,65,15,winter,premium,ev,1725.0,fwd,front_right,Poland,Eastern Europe,Warsaw,52.27401,20.94452,continental,urban,2025-04-20,spring,26910.0,7.89,5.92,5.55,6.0,5.6,1.9699999999999998,0.732069862504645,85920.7614213198,59010.7614213198,A,A,75.1,7.55,293.0,3.410118755387298,low,0,0
TYR00638,Michelin,MIC-Eco-208,255/40 R19,255,40,19,winter,premium,family,1270.0,awd,front_left,Netherlands,Western Europe,Amsterdam,52.43061,4.96762,oceanic,urban,2023-11-29,autumn,35706.0,8.59,7.25,7.02,7.34,7.25,1.3399999999999999,0.37528706659945105,186257.41791044778,150551.41791044778,D,E,72.9,4.73,351.22,1.8856698645358971,low,0,0
TYR00639,Continental,CON-Tour-825,255/40 R19,255,40,19,summer,premium,fleet,1411.0,fwd,front_right,Czechia,Eastern Europe,Prague,50.02543,14.55088,continental,urban,2021-04-21,spring,38688.0,7.73,5.72,5.4,5.65,5.59,2.0100000000000007,0.5195409429280399,117988.77611940294,79300.77611940294,D,A,72.8,5.05,313.24,2.6548287922149956,low,0,0
TYR00640,BudgetRoad,BUD-Eco-351,195/65 R15,195,65,15,summer,budget,suv,1583.0,rwd,front_right,Norway,Northern Europe,Oslo,59.89255,10.73879,cold,urban,2021-04-06,spring,10770.0,8.62,7.38,7.0,7.22,7.21,1.2399999999999993,1.1513463324048276,60972.09677419357,50202.09677419357,B,B,75.6,6.29,148.85,2.441280649265792,low,0,0
TYR00641,Hankook,HAN-Grip-871,225/45 R17,225,45,17,all-season,mid-range,family,1460.0,fwd,rear_left,Norway,Northern Europe,Oslo,59.98223,10.78211,cold,mixed,2023-08-27,summer,79044.0,8.26,1.1,1.0,1.0,1.0,7.16,0.9058246040180153,79044.0,0.0,B,C,74.0,6.95,235.97,2.9852993269571377,critical,3,1
TYR00642,Yokohama,YOK-Eco-553,205/55 R16,205,55,16,summer,mid-range,ev,2226.0,rwd,rear_right,Poland,Eastern Europe,Warsaw,52.18206,21.07052,continental,mountain,2024-10-15,autumn,24382.0,7.84,4.85,4.62,4.78,4.79,2.99,1.2263144942990731,50884.17391304347,26502.173913043473,D,B,74.6,5.33,232.72,4.573524184507697,low,0,0
TYR00643,Michelin,MIC-Eco-776,255/40 R19,255,40,19,summer,premium,city,1257.0,rwd,rear_left,Italy,Southern Europe,Milan,45.56478,9.22013,mediterranean,mountain,2020-11-04,autumn,26581.0,8.51,6.35,5.98,6.32,6.22,2.16,0.8126105112674468,85034.58796296295,58453.587962962956,B,B,74.8,6.99,326.7,3.841966049653761,low,0,0
TYR00644,Michelin,MIC-Sport-725,255/40 R19,255,40,19,winter,premium,ev,1846.0,rwd,rear_left,Italy,Southern Europe,Milan,45.50875,9.21632,mediterranean,mixed,2022-11-10,autumn,33892.0,8.24,5.82,5.44,5.94,5.53,2.42,0.714032810102679,92992.92561983473,59100.92561983473,A,B,74.7,8.09,256.71,2.760532570503896,low,0,0
TYR00645,Yokohama,YOK-Eco-137,235/45 R18,235,45,18,all-season,mid-range,family,1625.0,awd,rear_right,Italy,Southern Europe,Milan,45.44494,9.09561,mediterranean,mixed,2023-07-15,summer,23309.0,8.38,6.81,6.53,6.77,6.8,1.5700000000000012,0.6735595692650912,100659.24840764324,77350.24840764324,D,D,74.5,5.07,229.11,2.2760948807422574,low,0,0
TYR00646,Hankook,HAN-Tour-875,235/45 R18,235,45,18,all-season,mid-range,family,1597.0,awd,rear_left,Poland,Eastern Europe,Warsaw,52.15658,21.04729,continental,highway,2020-01-16,winter,36676.0,8.11,5.75,5.13,5.77,5.66,2.3599999999999994,0.6434725706183879,101169.81355932205,64493.81355932205,C,B,73.2,5.5,236.75,2.3401249015960577,low,0,0
TYR00647,Michelin,MIC-Eco-961,195/65 R15,195,65,15,all-season,premium,fleet,1320.0,rwd,front_right,Italy,Southern Europe,Milan,45.36735,9.08812,mediterranean,mixed,2023-09-28,autumn,17045.0,8.89,7.85,7.59,7.94,7.77,1.040000000000001,0.6101496039894403,119478.89423076913,102433.89423076913,E,A,71.7,3.95,268.48,2.247091435927091,low,0,0
TYR00648,Bridgestone,BRI-Tour-341,255/40 R19,255,40,19,winter,mid-range,city,1337.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.40173,4.91254,oceanic,mountain,2022-05-05,spring,18241.0,8.25,6.7,6.38,6.75,6.49,1.5499999999999998,0.8497341154541965,78259.7741935484,60018.77419354839,C,A,72.2,6.34,283.06,3.6169284018115015,low,0,0
TYR00649,Pirelli,PIR-Sport-696,225/45 R17,225,45,17,winter,premium,suv,1749.0,awd,front_right,Czechia,Eastern Europe,Prague,49.9602,14.45196,continental,mountain,2024-10-29,autumn,24690.0,7.37,4.75,4.5,4.73,4.56,2.62,1.0611583637100042,54374.54198473282,29684.541984732823,C,A,73.0,5.2,259.84,4.778706919001862,low,0,0
TYR00650,Hankook,HAN-Grip-587,235/45 R18,235,45,18,summer,mid-range,family,1643.0,awd,rear_right,France,Western Europe,Lyon,45.66431,4.87735,temperate,mountain,2019-12-02,winter,27731.0,8.87,6.7,6.03,6.74,6.7,2.169999999999999,0.7825177599076842,92905.23963133643,65174.23963133643,A,B,73.1,6.86,227.1,2.4444261798491764,low,0,0
TYR00651,BudgetRoad,BUD-Drive-805,195/65 R15,195,65,15,winter,budget,fleet,1658.0,rwd,rear_right,France,Western Europe,Lyon,45.84992,4.81102,temperate,mixed,2025-07-21,summer,28474.0,8.72,6.37,6.14,6.54,6.16,2.3500000000000005,0.8253143218374659,86270.16170212765,57796.16170212765,C,B,73.1,5.54,154.85,1.794942735063646,low,0,0
TYR00652,Yokohama,YOK-Sport-220,205/55 R16,205,55,16,summer,mid-range,fleet,1624.0,fwd,rear_right,Norway,Northern Europe,Oslo,59.86885,10.77516,cold,mountain,2020-06-13,summer,25212.0,8.5,6.16,5.95,6.16,5.96,2.34,0.9281294621608757,74343.07692307694,49131.07692307693,E,B,72.8,2.65,215.94,2.9046416820147747,low,0,0
TYR00653,BudgetRoad,BUD-Tour-685,235/45 R18,235,45,18,summer,budget,family,1597.0,awd,rear_left,France,Western Europe,Lyon,45.80594,4.70938,temperate,urban,2025-09-30,autumn,57185.0,7.33,2.14,1.94,2.12,2.04,5.1899999999999995,0.9075806592637929,63134.884393063585,5949.884393063585,D,A,74.3,4.01,203.34,3.220723407586381,high,2,1
TYR00654,Michelin,MIC-Grip-245,255/40 R19,255,40,19,summer,premium,city,1120.0,rwd,rear_left,Germany,Western Europe,Berlin,52.46895,13.32612,continental,mixed,2022-05-27,spring,11429.0,7.45,6.46,6.27,6.61,6.15,0.9900000000000002,0.8662175168431185,67534.99999999997,56105.99999999998,B,A,72.6,5.95,339.58,5.0282075960613035,low,0,0
TYR00655,Yokohama,YOK-Eco-527,195/65 R15,195,65,15,winter,mid-range,suv,1774.0,fwd,front_right,Czechia,Eastern Europe,Prague,50.20112,14.50119,continental,mountain,2019-01-09,winter,50106.0,8.72,4.21,4.18,4.41,4.09,4.510000000000001,0.9000918053726101,79103.0421286031,28997.0421286031,A,B,73.9,8.27,218.62,2.763736945092135,low,0,0
TYR00656,Bridgestone,BRI-Drive-879,255/40 R19,255,40,19,winter,mid-range,suv,1458.0,rwd,rear_right,Norway,Northern Europe,Oslo,59.89963,10.83998,cold,rural,2020-06-27,summer,10241.0,7.53,6.4,6.35,6.33,6.26,1.13,1.1034078703251635,53742.59292035399,43501.59292035399,D,B,71.8,4.7,285.55,5.313290343530361,low,0,0
