observation_id,observed_at,year,month,country,europe_region,brand,model,dimension,tyre_season,weather_season,vehicle_type,monthly_km,cumulative_km,tyre_age_months,initial_tread_depth_mm,tread_depth_mm,wear_rate_mm_per_1000km,projected_life_km,price_eur,cost_per_km,wet_grip_score,energy_efficiency_score,noise_db,road_roughness,avg_temp_c,rain_index,season_match,high_wear_risk
OBS002731,2019-07-25,2019,7,Czechia,Eastern Europe,Continental,CON-Tour-165,195/65 R15,summer,summer,fleet,1092.5,54984.8,49,7.83,1.2,0.1534,40613.0,139.53,0.00344,3.33,3.8,73.6,0.658,15.1,0.272,1,1
OBS002732,2021-12-15,2021,12,Norway,Northern Europe,Michelin,MIC-Tour-159,225/45 R17,summer,winter,suv,926.7,6921.6,9,7.51,5.89,0.2422,24407.0,131.43,0.00539,2.82,3.48,73.7,0.686,1.1,0.696,0,0
OBS002733,2021-07-24,2021,7,France,Western Europe,Hankook,HAN-Grip-934,225/45 R17,winter,summer,city,1000.4,24951.8,29,8.28,3.56,0.1788,37358.0,139.14,0.00372,3.44,3.3,74.3,0.532,14.4,0.506,0,1
OBS002734,2025-11-01,2025,11,Poland,Eastern Europe,Nokian,NOK-Grip-559,235/45 R18,all-season,mild,fleet,1918.6,70502.4,43,7.13,1.2,0.17,32525.0,180.17,0.00554,2.83,3.71,75.5,0.721,8.6,0.438,1,1
OBS002735,2020-10-15,2020,10,Italy,Southern Europe,Goodyear,GOO-Sport-912,225/45 R17,summer,mild,ev,1852.1,7848.7,4,8.03,6.46,0.2512,25608.0,156.05,0.00609,3.23,3.4,74.6,0.356,15.6,0.444,0,0
OBS002736,2019-02-08,2019,2,Germany,Western Europe,Goodyear,GOO-Sport-210,195/65 R15,summer,winter,suv,1354.3,67423.1,44,8.46,1.2,0.2591,26487.0,160.88,0.00607,2.97,3.85,72.4,0.651,2.5,0.711,0,1
OBS002737,2021-04-17,2021,4,Germany,Western Europe,Pirelli,PIR-Grip-359,225/45 R17,all-season,mild,city,1532.4,85721.5,50,8.21,1.2,0.1565,42252.0,126.49,0.00299,2.33,3.74,72.5,0.57,11.0,0.512,1,1
OBS002738,2024-04-02,2024,4,Sweden,Northern Europe,Continental,CON-Tour-935,195/65 R15,winter,mild,fleet,1188.4,55493.8,43,8.08,1.2,0.1527,42421.0,,0.00383,3.25,3.81,71.1,0.608,12.1,0.29,0,1
OBS002739,2023-11-28,2023,11,Portugal,Southern Europe,Goodyear,GOO-Sport-455,255/40 R19,all-season,mild,fleet,1182.6,15386.1,14,7.9,5.7,0.1448,43503.0,153.22,0.00352,2.35,2.99,72.4,0.387,20.5,0.572,1,0
OBS002740,2021-10-17,2021,10,Italy,Southern Europe,Michelin,MIC-Tour-315,235/45 R18,all-season,mild,family,1229.9,25689.4,19,8.01,4.07,0.1368,46857.0,163.04,0.00348,2.75,3.16,73.2,0.609,20.5,0.401,1,0
OBS002741,2019-11-17,2019,11,Portugal,Southern Europe,Goodyear,GOO-Sport-888,255/40 R19,all-season,mild,family,769.9,7134.6,9,8.52,7.23,0.1488,46482.0,165.9,0.00357,3.73,3.55,73.2,0.567,23.2,0.445,1,0
OBS002742,2024-06-20,2024,6,Netherlands,Western Europe,Michelin,MIC-Grip-147,235/45 R18,summer,summer,family,1942.3,39285.4,21,7.76,1.2,0.1724,35749.0,146.82,0.00411,3.64,3.38,75.2,0.598,7.8,0.695,1,1
OBS002743,2025-01-21,2025,1,France,Western Europe,Continental,CON-Eco-565,205/55 R16,summer,winter,ev,1119.7,29039.1,24,7.92,1.2,0.2525,25044.0,133.07,0.00531,2.53,3.66,71.9,0.681,21.6,0.648,0,1
OBS002744,2020-10-31,2020,10,France,Western Europe,Goodyear,GOO-Tour-159,205/55 R16,all-season,mild,suv,846.7,26023.8,31,8.87,2.38,0.2377,30591.0,93.15,0.00304,2.93,3.43,74.0,0.519,11.0,0.426,1,1
OBS002745,2023-08-22,2023,8,Norway,Northern Europe,Bridgestone,BRI-Eco-951,195/65 R15,all-season,summer,ev,1086.5,50478.3,52,7.65,1.2,0.2716,22261.0,176.62,0.00793,2.44,2.95,74.9,0.592,0.5,0.43,0,1
OBS002746,2024-07-21,2024,7,Norway,Northern Europe,Bridgestone,BRI-Sport-905,205/55 R16,summer,summer,fleet,1975.1,61683.3,33,7.44,1.2,0.1376,42419.0,109.23,0.00257,3.23,2.87,72.4,0.573,14.8,0.539,1,1
OBS002747,2021-01-19,2021,1,Czechia,Eastern Europe,Michelin,MIC-Sport-332,235/45 R18,all-season,winter,fleet,1720.0,57928.5,36,7.51,1.2,0.1714,34468.0,145.59,0.00422,2.78,3.3,73.2,0.571,17.8,0.342,0,1
OBS002748,2023-12-11,2023,12,Poland,Eastern Europe,Yokohama,YOK-Sport-993,235/45 R18,summer,winter,family,1310.0,2959.1,2,8.59,8.06,0.1632,42850.0,120.15,0.0028,2.91,4.06,73.2,0.527,1.4,0.429,0,0
OBS002749,2021-01-06,2021,1,Spain,Southern Europe,Michelin,MIC-Drive-503,235/45 R18,summer,winter,ev,786.7,45788.2,53,7.21,1.2,0.2701,20790.0,177.01,0.00851,2.71,2.92,75.0,0.381,9.9,0.364,0,1
OBS002750,2022-02-28,2022,2,Poland,Eastern Europe,Goodyear,GOO-Grip-742,195/65 R15,all-season,winter,family,2192.3,79185.0,42,8.26,1.2,0.1945,34254.0,150.0,0.00438,2.85,3.5,74.8,0.605,7.9,0.541,0,1
OBS002751,2024-01-23,2024,1,Germany,Western Europe,Continental,CON-Grip-186,205/55 R16,winter,winter,family,2286.0,86235.6,44,8.51,1.2,0.1817,38023.0,123.42,0.00325,3.23,3.38,68.7,0.721,23.1,0.378,1,1
OBS002752,2019-07-13,2019,7,Spain,Southern Europe,Yokohama,YOK-Grip-813,205/55 R16,summer,summer,ev,1344.4,68816.3,53,8.07,1.2,0.2157,30007.0,125.28,0.00417,2.39,3.52,73.5,0.43,13.8,0.344,1,1
OBS002753,2025-03-14,2025,3,Italy,Southern Europe,Michelin,MIC-Eco-983,195/65 R15,summer,mild,city,1981.0,93696.8,51,8.74,1.2,0.1864,38303.0,176.97,0.00462,2.85,3.77,72.9,0.419,16.1,0.53,0,1
OBS002754,2022-04-08,2022,4,Norway,Northern Europe,Pirelli,PIR-Tour-206,225/45 R17,all-season,mild,ev,1073.3,25868.6,23,8.91,2.59,0.2477,29504.0,154.65,0.00524,2.93,3.69,74.8,0.732,15.2,0.44,1,1
OBS002755,2025-12-12,2025,12,Czechia,Eastern Europe,Hankook,HAN-Tour-852,255/40 R19,winter,winter,family,808.7,12899.4,19,8.23,6.63,0.1398,47433.0,178.68,0.00377,3.05,3.64,73.1,0.433,7.8,0.533,1,0
OBS002756,2024-07-16,2024,7,Spain,Southern Europe,Goodyear,GOO-Drive-866,195/65 R15,summer,summer,family,1348.4,43082.8,31,7.91,1.2,0.1887,33420.0,152.17,0.00455,3.78,3.28,71.5,0.486,25.9,0.433,1,1
OBS002757,2021-10-20,2021,10,Netherlands,Western Europe,Yokohama,YOK-Eco-469,225/45 R17,summer,mild,family,1244.0,8410.5,7,8.35,6.98,0.1811,37267.0,142.91,0.00383,2.62,3.42,77.4,0.571,-0.0,0.658,0,0
OBS002758,2020-09-04,2020,9,Netherlands,Western Europe,Nokian,NOK-Tour-801,195/65 R15,summer,mild,family,1072.5,5716.4,6,8.72,7.74,0.1633,43607.0,141.63,0.00325,2.95,3.41,70.9,0.536,11.5,0.928,0,0
OBS002759,2025-08-18,2025,8,Netherlands,Western Europe,Nokian,NOK-Eco-808,225/45 R17,all-season,summer,family,1635.6,78539.7,45,7.56,1.2,0.206,28956.0,117.6,0.00406,2.93,3.07,73.1,0.557,1.3,0.687,0,1
OBS002760,2021-03-11,2021,3,Poland,Eastern Europe,Bridgestone,BRI-Drive-998,235/45 R18,summer,mild,suv,1222.5,1429.2,1,8.38,8.36,0.2142,31650.0,150.16,0.00474,2.87,3.51,72.6,0.442,2.5,0.372,0,0
OBS002761,2022-06-02,2022,6,Portugal,Southern Europe,Yokohama,YOK-Sport-438,255/40 R19,winter,summer,ev,1885.0,28317.3,13,7.87,1.2,0.292,21478.0,203.37,0.00947,2.73,3.13,76.5,0.54,20.1,0.508,0,1
OBS002762,2022-01-14,2022,1,Portugal,Southern Europe,Goodyear,GOO-Sport-799,235/45 R18,winter,winter,city,1623.7,46524.2,26,8.53,1.24,0.1538,45057.0,142.82,0.00317,3.36,3.66,76.1,0.496,15.2,0.347,1,1
OBS002763,2024-09-09,2024,9,Sweden,Northern Europe,Continental,CON-Grip-906,235/45 R18,all-season,mild,ev,1355.2,70266.6,44,8.79,1.2,0.2555,28126.0,159.88,0.00568,2.83,3.03,73.7,0.808,-3.7,0.532,1,1
OBS002764,2024-07-28,2024,7,Norway,Northern Europe,Goodyear,GOO-Grip-263,195/65 R15,summer,summer,fleet,1714.3,70854.1,39,7.95,1.2,0.1722,36891.0,141.3,0.00383,3.01,3.99,71.1,0.624,-0.7,0.542,1,1
OBS002765,2022-07-20,2022,7,Czechia,Eastern Europe,Bridgestone,BRI-Drive-585,195/65 R15,summer,summer,family,1844.1,80240.1,52,8.0,1.2,0.1814,35292.0,146.13,0.00414,2.97,3.49,70.7,0.617,17.6,0.465,1,1
OBS002766,2020-11-29,2020,11,Italy,Southern Europe,Hankook,HAN-Eco-528,225/45 R17,summer,mild,ev,1529.0,23651.9,16,8.47,2.49,0.2605,26352.0,148.27,0.00563,2.74,3.06,72.4,0.644,21.0,0.368,0,1
OBS002767,2023-06-24,2023,6,Spain,Southern Europe,Continental,CON-Grip-128,255/40 R19,summer,summer,family,1577.3,58256.5,34,8.41,1.2,0.1299,52428.0,171.46,0.00327,2.86,3.68,73.5,0.437,20.9,0.539,1,1
OBS002768,2025-06-03,2025,6,Italy,Southern Europe,Goodyear,GOO-Tour-219,255/40 R19,all-season,summer,family,1477.4,11766.3,7,8.58,7.02,0.1519,45939.0,173.09,0.00377,2.39,3.48,74.8,0.584,15.1,0.516,0,0
OBS002769,2022-08-14,2022,8,Spain,Southern Europe,Nokian,NOK-Grip-705,205/55 R16,all-season,summer,family,1050.6,18362.1,17,8.11,5.24,,45546.0,109.09,0.0024,2.42,3.68,74.5,0.411,18.2,0.181,0,0
OBS002770,2022-07-17,2022,7,Italy,Southern Europe,Nokian,NOK-Grip-574,195/65 R15,all-season,summer,family,1816.3,8428.2,4,7.8,6.42,0.1654,37485.0,133.87,0.00357,3.01,3.98,72.4,0.598,19.7,0.366,0,0
OBS002771,2023-08-01,2023,8,France,Western Europe,Bridgestone,BRI-Drive-486,205/55 R16,summer,summer,family,796.5,17434.2,20,8.42,5.16,0.1729,39450.0,107.03,0.00271,2.49,3.33,72.3,0.454,6.6,0.6,1,0
OBS002772,2022-10-05,2022,10,Spain,Southern Europe,Michelin,MIC-Eco-299,235/45 R18,all-season,mild,ev,1540.6,64814.2,47,8.69,1.2,0.2486,28533.0,156.24,0.00548,3.16,3.09,72.4,0.466,25.2,0.434,1,1
OBS002773,2020-03-14,2020,3,Germany,Western Europe,Michelin,MIC-Sport-647,235/45 R18,summer,mild,city,1630.8,63091.3,40,7.56,1.2,0.1892,31496.0,155.24,0.00493,2.74,3.92,73.0,0.626,6.1,0.511,0,1
OBS002774,2020-10-05,2020,10,Germany,Western Europe,Continental,CON-Eco-948,225/45 R17,summer,mild,family,1239.2,7823.1,7,7.16,5.99,0.1372,40525.0,130.69,0.00322,3.01,3.66,72.6,0.495,11.6,0.471,0,0
OBS002775,2019-11-09,2019,11,France,Western Europe,Bridgestone,BRI-Tour-651,205/55 R16,summer,mild,ev,1140.0,52163.7,50,8.07,1.2,0.26,24868.0,104.07,0.00418,3.18,3.15,74.6,0.643,17.6,0.528,0,1
OBS002776,2023-11-19,2023,11,France,Western Europe,Yokohama,YOK-Eco-206,235/45 R18,winter,mild,fleet,1366.2,40742.2,29,8.34,1.2,0.1898,35500.0,130.22,0.00367,2.32,3.22,74.3,0.633,10.4,0.396,0,1
OBS002777,2020-03-25,2020,3,Czechia,Eastern Europe,Bridgestone,BRI-Eco-498,255/40 R19,winter,mild,ev,1556.7,21816.9,12,7.86,1.83,0.2886,21677.0,184.29,0.0085,2.27,2.9,72.4,0.774,10.8,0.409,0,1
OBS002778,2022-06-05,2022,6,Netherlands,Western Europe,Michelin,MIC-Grip-683,195/65 R15,all-season,summer,city,1328.8,37998.2,28,7.91,1.34,0.1834,34419.0,174.62,0.00507,2.96,3.24,71.6,0.523,11.7,0.733,0,1
OBS002779,2024-08-01,2024,8,Poland,Eastern Europe,Yokohama,YOK-Sport-435,235/45 R18,winter,summer,family,792.8,16611.5,19,8.5,5.47,0.1758,39254.0,136.16,0.00347,2.49,3.46,73.7,0.621,14.2,0.629,0,0
OBS002780,2023-07-04,2023,7,Sweden,Northern Europe,Nokian,NOK-Sport-545,205/55 R16,summer,summer,suv,1302.0,24556.0,23,7.68,2.98,0.2022,30047.0,132.43,0.00441,3.11,3.39,75.0,0.691,7.8,0.408,1,1
OBS002781,2021-06-10,2021,6,France,Western Europe,Goodyear,GOO-Grip-832,255/40 R19,summer,summer,city,1533.4,9123.4,6,7.74,6.46,0.1681,36499.0,152.62,0.00418,3.06,4.26,71.8,0.505,15.4,0.564,1,0
OBS002782,2020-08-16,2020,8,Sweden,Northern Europe,Pirelli,PIR-Tour-806,205/55 R16,summer,summer,family,1071.2,32305.6,28,8.15,2.73,0.1692,38690.0,107.68,0.00278,2.6,3.6,72.0,0.696,8.5,0.376,1,1
OBS002783,2019-07-06,2019,7,Spain,Southern Europe,Bridgestone,BRI-Eco-388,225/45 R17,summer,summer,ev,620.0,21966.9,37,8.37,2.76,0.2635,25674.0,151.35,0.0059,2.57,3.34,70.2,0.437,21.8,0.473,1,1
OBS002784,2024-09-24,2024,9,Norway,Northern Europe,Continental,CON-Sport-557,195/65 R15,all-season,mild,city,1030.6,39227.3,42,7.64,1.2,0.1631,37038.0,153.51,0.00414,3.5,3.15,72.4,0.493,8.7,0.489,1,1
OBS002785,2023-07-23,2023,7,France,Western Europe,Bridgestone,BRI-Eco-767,255/40 R19,winter,summer,ev,1463.6,6156.8,4,8.11,6.3,0.289,22518.0,200.08,0.00889,2.72,2.77,73.0,0.603,23.1,0.871,0,0
OBS002786,2024-10-05,2024,10,France,Western Europe,Continental,CON-Eco-324,205/55 R16,all-season,mild,ev,1772.0,29364.7,16,7.66,1.2,0.2286,26501.0,133.13,0.00502,2.97,3.45,72.0,0.513,15.4,0.835,1,1
OBS002787,2023-09-26,2023,9,Sweden,Northern Europe,Goodyear,GOO-Eco-456,205/55 R16,summer,mild,city,2419.8,134579.6,50,8.63,1.2,0.1812,38805.0,87.04,0.00224,2.92,3.49,74.7,0.671,5.8,0.478,0,1
OBS002788,2020-10-22,2020,10,Germany,Western Europe,Pirelli,PIR-Grip-993,195/65 R15,winter,mild,ev,1002.9,10991.2,11,8.45,5.32,0.2999,22836.0,182.33,0.00798,3.06,3.19,70.3,0.596,14.9,0.584,0,0
OBS002789,2019-01-16,2019,1,Spain,Southern Europe,Michelin,MIC-Tour-350,225/45 R17,summer,winter,suv,1490.8,25298.2,15,8.31,2.73,0.2224,30178.0,146.26,0.00485,3.32,3.42,74.2,0.357,18.4,0.36,0,1
OBS002790,2021-08-20,2021,8,Poland,Eastern Europe,Michelin,MIC-Grip-527,255/40 R19,winter,summer,suv,1228.0,8097.0,6,7.56,5.49,0.243,24518.0,172.52,0.00704,2.76,3.33,77.8,0.705,7.1,0.209,0,0
OBS002791,2020-12-01,2020,12,Czechia,Eastern Europe,Michelin,MIC-Drive-646,195/65 R15,winter,winter,city,1998.5,89712.3,49,8.61,1.2,0.1604,43687.0,154.94,0.00355,3.1,3.28,71.5,0.599,13.4,0.547,1,1
OBS002792,2020-11-02,2020,11,Sweden,Northern Europe,Nokian,NOK-Grip-964,225/45 R17,all-season,mild,family,363.6,15978.6,49,8.43,5.8,0.1745,39143.0,117.23,0.00299,2.9,3.04,72.1,0.737,-0.2,0.553,1,0
OBS002793,2021-04-27,2021,4,Poland,Eastern Europe,Nokian,NOK-Drive-517,225/45 R17,all-season,mild,family,1351.2,38211.9,33,7.34,1.79,0.1482,38734.0,118.4,0.00306,2.89,3.33,71.1,0.559,9.5,0.669,1,1
OBS002794,2024-09-02,2024,9,Spain,Southern Europe,Continental,CON-Grip-507,195/65 R15,summer,mild,ev,1164.8,15626.5,12,7.76,4.16,0.2339,26337.0,167.93,0.00638,2.57,3.8,72.2,0.407,19.6,0.351,0,1
OBS002795,2020-03-05,2020,3,Norway,Northern Europe,Bridgestone,BRI-Eco-294,205/55 R16,summer,mild,city,1582.6,5873.0,4,7.48,5.98,0.1952,30139.0,100.34,0.00333,2.81,3.03,74.6,0.671,9.9,0.633,0,0
OBS002796,2024-09-02,2024,9,France,Western Europe,Pirelli,PIR-Grip-201,255/40 R19,all-season,mild,family,1304.1,46021.9,39,7.85,1.2,0.1783,35030.0,151.64,0.00433,2.92,3.6,74.6,0.537,12.8,0.72,1,1
OBS002797,2024-09-12,2024,9,Poland,Eastern Europe,Pirelli,PIR-Drive-854,225/45 R17,all-season,mild,suv,2024.7,114173.9,51,8.52,1.2,0.2231,31026.0,111.93,0.00361,2.75,3.54,75.4,0.634,3.0,0.273,1,1
OBS002798,2019-09-17,2019,9,Czechia,Eastern Europe,Hankook,HAN-Drive-604,195/65 R15,winter,mild,city,1355.0,9359.2,6,7.17,4.98,0.2059,27048.0,144.3,0.00533,2.66,3.29,74.1,0.617,9.3,0.414,0,0
OBS002799,2020-01-25,2020,1,Sweden,Northern Europe,Nokian,NOK-Grip-106,255/40 R19,winter,winter,suv,1530.9,11328.8,7,8.05,5.63,0.223,28916.0,175.5,0.00607,3.15,3.2,75.4,0.623,7.9,0.477,1,0
OBS002800,2024-11-10,2024,11,Poland,Eastern Europe,Bridgestone,BRI-Sport-230,205/55 R16,summer,mild,family,918.4,30189.4,32,7.88,1.3,0.2166,29002.0,119.81,0.00413,2.53,3.62,71.7,0.687,13.3,0.5,0,1
OBS002801,2025-10-21,2025,10,Norway,Northern Europe,Nokian,NOK-Sport-811,195/65 R15,winter,mild,city,1357.6,29149.2,24,7.8,1.75,0.2114,29318.0,151.0,0.00515,2.85,3.3,76.9,0.88,-2.7,0.598,0,1
OBS002802,2022-12-14,2022,12,Spain,Southern Europe,Nokian,NOK-Grip-654,255/40 R19,all-season,winter,ev,1102.3,7748.5,7,7.8,5.85,0.2288,27102.0,183.18,0.00676,2.97,3.47,72.6,0.416,11.2,0.431,0,0
OBS002803,2022-12-04,2022,12,Netherlands,Western Europe,Goodyear,GOO-Drive-485,225/45 R17,all-season,winter,city,1053.1,48964.3,42,8.13,1.2,0.1989,32836.0,129.19,0.00393,3.54,3.92,73.5,0.529,1.2,0.903,0,1
OBS002804,2023-06-24,2023,6,Italy,Southern Europe,Goodyear,GOO-Sport-949,235/45 R18,winter,summer,ev,1073.8,2001.5,2,7.29,6.65,0.2637,21572.0,169.96,0.00788,3.12,2.6,73.3,0.501,19.4,0.516,0,0
OBS002805,2020-07-20,2020,7,Spain,Southern Europe,Pirelli,PIR-Sport-707,255/40 R19,summer,summer,suv,2161.6,60962.7,25,7.73,1.2,0.2093,29305.0,175.46,0.00599,3.48,3.29,72.6,0.335,15.2,0.203,1,1
OBS002806,2020-10-27,2020,10,Czechia,Eastern Europe,Pirelli,PIR-Drive-743,235/45 R18,summer,mild,ev,2205.8,4654.7,2,8.36,6.71,0.2819,23986.0,172.88,0.00721,3.0,2.77,74.8,0.519,7.0,0.36,0,0
OBS002807,2023-12-26,2023,12,Portugal,Southern Europe,Goodyear,GOO-Eco-555,255/40 R19,all-season,winter,ev,1249.1,27225.9,19,7.73,1.84,0.2227,27522.0,199.02,0.00723,2.92,3.34,72.8,0.484,14.9,0.315,0,1
OBS002808,2024-04-30,2024,4,Netherlands,Western Europe,Nokian,NOK-Tour-164,255/40 R19,summer,mild,fleet,1062.9,49077.0,47,8.87,1.44,0.1486,48917.0,175.1,0.00358,2.86,3.69,73.6,0.611,7.1,0.48,0,1
OBS002809,2025-06-09,2025,6,Norway,Northern Europe,Yokohama,YOK-Eco-666,255/40 R19,winter,summer,city,945.0,32365.8,31,8.23,2.04,0.1837,36105.0,157.06,0.00435,2.62,3.35,71.5,0.628,6.1,0.819,0,1
OBS002810,2024-02-17,2024,2,Czechia,Eastern Europe,Yokohama,YOK-Tour-802,255/40 R19,summer,winter,suv,1330.6,45876.4,33,8.03,,0.2724,23616.0,168.27,0.00713,,3.59,71.7,0.572,11.0,0.558,0,1
OBS002811,2025-05-27,2025,5,Czechia,Eastern Europe,Bridgestone,BRI-Grip-921,255/40 R19,summer,mild,city,1008.6,18072.9,19,8.43,5.04,0.184,37109.0,179.57,0.00484,2.65,3.29,71.9,0.577,4.1,0.663,0,0
OBS002812,2024-08-26,2024,8,Czechia,Eastern Europe,Continental,CON-Grip-395,195/65 R15,all-season,summer,fleet,1092.7,11053.1,9,7.54,5.47,0.1935,30711.0,154.84,0.00504,2.4,3.67,76.3,0.658,12.7,0.381,0,0
OBS002813,2024-10-26,2024,10,Norway,Northern Europe,Hankook,HAN-Sport-649,195/65 R15,all-season,mild,family,1355.7,59116.0,38,8.51,1.2,0.1761,39271.0,151.2,0.00385,2.97,3.35,76.0,0.668,-8.0,0.483,1,1
OBS002814,2020-03-13,2020,3,Poland,Eastern Europe,Bridgestone,BRI-Eco-371,255/40 R19,all-season,mild,ev,1935.3,82387.6,45,7.42,1.2,0.2175,26753.0,178.36,0.00667,3.33,3.35,70.9,0.455,11.8,0.516,1,1
OBS002815,2022-07-18,2022,7,Netherlands,Western Europe,Goodyear,GOO-Eco-434,195/65 R15,summer,summer,ev,1206.9,2760.8,2,8.62,7.57,0.2396,29324.0,178.55,0.00609,2.72,3.86,72.8,0.629,10.8,0.638,1,0
OBS002816,2020-04-29,2020,4,France,Western Europe,Michelin,MIC-Grip-569,195/65 R15,all-season,mild,family,1641.4,5210.4,3,7.8,7.14,0.1586,39060.0,168.78,0.00432,2.32,3.54,74.7,0.608,14.9,0.589,1,0
OBS002817,2023-06-13,2023,6,Portugal,Southern Europe,Michelin,MIC-Grip-377,255/40 R19,summer,summer,city,952.4,53366.4,53,8.33,1.65,0.1236,54482.0,146.74,0.00269,3.34,3.47,71.8,0.463,24.2,0.641,1,1
OBS002818,2021-10-31,2021,10,Poland,Eastern Europe,Continental,CON-Sport-998,205/55 R16,summer,mild,family,1797.8,107347.2,53,7.39,1.2,0.1603,36107.0,121.89,0.00338,3.84,3.54,70.5,0.418,15.3,0.625,0,1
OBS002819,2025-06-05,2025,6,Poland,Eastern Europe,Michelin,MIC-Tour-782,195/65 R15,winter,summer,suv,1834.3,23149.6,13,6.91,1.99,0.2202,24131.0,159.04,0.00659,2.91,3.68,72.8,0.576,2.1,0.651,0,1
OBS002820,2025-03-07,2025,3,Poland,Eastern Europe,Yokohama,YOK-Sport-455,205/55 R16,summer,mild,suv,1097.4,42841.7,38,8.33,1.2,0.2295,29314.0,96.57,0.00329,2.71,3.03,73.4,0.448,17.4,0.516,0,1
OBS002821,2021-08-26,2021,8,Sweden,Northern Europe,Yokohama,YOK-Eco-100,205/55 R16,summer,summer,suv,1319.4,8571.3,6,7.74,5.72,0.2354,26079.0,102.25,0.00392,2.75,4.29,73.3,0.64,-3.1,0.566,1,0
OBS002822,2019-07-08,2019,7,Germany,Western Europe,Nokian,NOK-Sport-990,205/55 R16,all-season,summer,fleet,1465.6,55275.6,42,8.5,1.2,0.1846,37373.0,79.44,0.00213,2.68,3.32,71.1,0.61,12.8,0.688,0,1
OBS002823,2022-12-28,2022,12,Czechia,Eastern Europe,Michelin,MIC-Tour-199,195/65 R15,winter,winter,suv,1916.7,83235.0,48,8.17,1.2,0.1955,33605.0,171.05,0.00509,3.63,3.47,70.2,0.515,11.1,0.384,1,1
OBS002824,2021-12-05,2021,12,Poland,Eastern Europe,Pirelli,PIR-Tour-542,255/40 R19,all-season,winter,fleet,1709.3,6809.4,4,8.38,7.19,0.1647,41172.0,,0.00507,3.54,3.87,71.8,0.54,3.1,0.564,0,0
OBS002825,2025-05-21,2025,5,Norway,Northern Europe,Yokohama,YOK-Sport-583,205/55 R16,summer,mild,city,1068.3,5087.0,5,7.87,6.78,0.1639,38263.0,111.4,0.00291,2.82,3.97,70.3,0.643,5.0,0.403,0,0
OBS002826,2023-08-25,2023,8,France,Western Europe,Michelin,MIC-Grip-537,205/55 R16,all-season,summer,city,758.4,3363.8,4,7.71,7.12,0.1572,38841.0,109.94,0.00283,3.12,3.21,72.4,0.496,18.8,0.484,0,0
OBS002827,2020-05-18,2020,5,Italy,Southern Europe,Bridgestone,BRI-Tour-234,235/45 R18,summer,mild,suv,1803.3,35978.4,20,8.25,1.2,0.2422,27453.0,173.15,0.00631,2.36,2.81,76.3,0.515,15.5,0.345,0,1
OBS002828,2025-09-04,2025,9,Czechia,Eastern Europe,Nokian,NOK-Tour-532,235/45 R18,all-season,mild,fleet,1329.8,34982.5,26,8.18,2.49,0.1681,39170.0,153.92,0.00393,3.14,4.16,73.7,0.468,11.2,0.47,1,1
OBS002829,2023-06-30,2023,6,Poland,Eastern Europe,Hankook,HAN-Eco-486,235/45 R18,all-season,summer,family,1142.1,38122.1,31,8.36,2.35,0.1514,44686.0,136.89,0.00306,3.04,3.37,69.4,0.493,9.5,0.4,0,1
OBS002830,2020-05-31,2020,5,France,Western Europe,Hankook,HAN-Drive-993,255/40 R19,summer,mild,ev,2580.2,55749.9,22,8.52,1.2,0.2998,23084.0,199.2,0.00863,3.04,2.85,72.9,0.69,14.0,0.534,0,1
OBS002831,2020-07-14,2020,7,Norway,Northern Europe,Nokian,NOK-Grip-227,225/45 R17,summer,summer,family,2014.5,24073.4,12,7.86,3.38,0.1853,33787.0,118.88,0.00352,2.71,3.91,73.9,0.803,6.9,0.592,1,1
OBS002832,2019-02-02,2019,2,Czechia,Eastern Europe,Pirelli,PIR-Eco-364,195/65 R15,summer,winter,suv,1625.8,56540.9,31,8.73,1.2,0.2278,31311.0,162.67,0.0052,3.01,3.96,72.4,0.616,13.5,0.5,0,1
OBS002833,2022-06-12,2022,6,Norway,Northern Europe,Nokian,NOK-Tour-801,255/40 R19,winter,summer,suv,1438.1,25414.3,15,8.27,2.3,0.2239,29785.0,176.02,0.00591,2.82,3.54,74.9,0.712,4.3,0.543,0,1
OBS002834,2023-03-06,2023,3,Italy,Southern Europe,Nokian,NOK-Eco-968,225/45 R17,winter,mild,suv,1386.2,37736.8,28,8.01,1.2,0.2369,27042.0,115.08,0.00426,3.2,3.95,70.6,0.55,14.0,0.568,0,1
OBS002835,2024-12-28,2024,12,Germany,Western Europe,Michelin,MIC-Grip-394,205/55 R16,summer,winter,fleet,1506.3,14468.4,10,8.3,5.34,0.1905,35185.0,112.0,0.00318,2.71,2.89,71.5,0.441,14.4,0.713,0,0
OBS002836,2022-11-25,2022,11,Italy,Southern Europe,Goodyear,GOO-Eco-858,205/55 R16,summer,mild,ev,927.2,818.2,1,7.37,7.19,0.299,19282.0,117.38,0.00609,2.6,3.53,70.4,0.452,13.3,0.532,0,0
OBS002837,2023-06-04,2023,6,Germany,Western Europe,Goodyear,GOO-Drive-342,205/55 R16,summer,summer,city,1777.7,19447.2,10,7.34,3.67,0.1711,33563.0,105.8,0.00315,2.59,3.36,74.0,0.694,6.5,0.598,1,1
OBS002838,2024-03-12,2024,3,France,Western Europe,Nokian,NOK-Sport-849,255/40 R19,winter,mild,suv,1624.0,40759.4,29,7.7,1.2,0.2253,27086.0,174.69,0.00645,2.33,3.05,73.9,0.508,10.0,0.294,0,1
